Unnamed: 0,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row,successfully_transferred
330,5,A,5,"['A', 5]",JW3903,hslV,4,C,6,"['C', 6]",yes
331,5,B,5,"['B', 5]",JW3869,frvX,4,D,6,"['D', 6]",yes
332,5,C,5,"['C', 5]",JW3823,pepQ,4,E,6,"['E', 6]",yes
333,5,E,5,"['E', 5]",JW5595,yifK,4,F,6,"['F', 6]",yes
334,5,F,5,"['F', 5]",JW3670,dgoK,4,G,6,"['G', 6]",yes
335,5,A,6,"['A', 6]",wild_type,wild_type,4,H,6,"['H', 6]",yes
336,5,B,6,"['B', 6]",JW3465,prlC,4,A,7,"['A', 7]",yes
337,5,C,6,"['C', 6]",JW3434,zntA,4,B,7,"['B', 7]",yes
338,5,D,6,"['D', 6]",JW3412,ggt,4,C,7,"['C', 7]",yes
339,5,F,6,"['F', 6]",JW3297,gspO,4,D,7,"['D', 7]",yes
340,5,G,6,"['G', 6]",wild_type,wild_type,4,E,7,"['E', 7]",yes
341,5,H,6,"['H', 6]",JW4131,hflX,4,F,7,"['F', 7]",yes
342,5,A,7,"['A', 7]",JW4132,hflK,4,G,7,"['G', 7]",yes
343,5,B,7,"['B', 7]",JW4133,hflC,4,H,7,"['H', 7]",yes
344,5,C,7,"['C', 7]",JW4217,pepA,4,A,8,"['A', 8]",yes
345,5,E,7,"['E', 7]",JW4291,iadA,4,B,8,"['B', 8]",yes
346,5,F,7,"['F', 7]",JW4352,radA,4,C,8,"['C', 8]",yes
347,5,G,7,"['G', 7]",JW2150,yeiL,4,D,8,"['D', 8]",yes
348,5,H,7,"['H', 7]",JW2152,yeiN,4,E,8,"['E', 8]",yes
349,5,A,8,"['A', 8]",JW2169,yejG,4,F,8,"['F', 8]",yes
350,5,B,8,"['B', 8]",JW2219,yfaP,4,G,8,"['G', 8]",yes
351,5,C,8,"['C', 8]",JW2220,yfaQ,4,H,8,"['H', 8]",yes
352,5,D,8,"['D', 8]",JW2221,yfaS,4,A,9,"['A', 9]",yes
353,5,E,8,"['E', 8]",JW2222,yfaS,4,B,9,"['B', 9]",yes
354,5,F,8,"['F', 8]",JW2223,yfaT,4,C,9,"['C', 9]",yes
355,5,G,8,"['G', 8]",JW2224,yfaA,4,D,9,"['D', 9]",yes
356,5,H,8,"['H', 8]",JW2232,yfaH,4,E,9,"['E', 9]",yes
357,5,A,9,"['A', 9]",JW2238,yfaD,4,F,9,"['F', 9]",yes
358,5,B,9,"['B', 9]",JW5964,ypaA,4,G,9,"['G', 9]",yes
359,5,C,9,"['C', 9]",JW2239,yfaU,4,H,9,"['H', 9]",yes
360,5,E,9,"['E', 9]",JW2250,yfbH,4,A,10,"['A', 10]",yes
361,5,F,9,"['F', 9]",JW2252,yfbW,4,B,10,"['B', 10]",yes
362,5,H,9,"['H', 9]",JW2267,yfbM,4,C,10,"['C', 10]",yes
363,5,A,10,"['A', 10]",JW2270,yfbP,4,D,10,"['D', 10]",yes
364,5,B,10,"['B', 10]",JW2288,yfbR,4,E,10,"['E', 10]",yes
365,5,C,10,"['C', 10]",JW2296,yfcD,4,F,10,"['F', 10]",yes
366,5,E,10,"['E', 10]",JW2322,yfcL,4,G,10,"['G', 10]",yes
367,5,F,10,"['F', 10]",wild_type,wild_type,4,H,10,"['H', 10]",yes
368,5,G,10,"['G', 10]",JW2332,yfcR,4,A,11,"['A', 11]",yes
369,5,H,10,"['H', 10]",JW2350,yfdK,4,B,11,"['B', 11]",yes
370,5,A,11,"['A', 11]",JW2352,yfdM,4,C,11,"['C', 11]",yes
371,5,B,11,"['B', 11]",JW2355,yfdO,4,D,11,"['D', 11]",yes
372,5,C,11,"['C', 11]",JW2357,yfdQ,4,E,11,"['E', 11]",yes
373,5,D,11,"['D', 11]",JW2358,yfdR,4,F,11,"['F', 11]",yes
374,5,F,11,"['F', 11]",JW2372,yfdX,4,G,11,"['G', 11]",yes
375,5,G,11,"['G', 11]",JW2387,ypeC,4,H,11,"['H', 11]",yes
376,5,H,11,"['H', 11]",JW2393,yfeC,4,A,12,"['A', 12]",yes
377,5,A,12,"['A', 12]",JW2394,yfeD,4,B,12,"['B', 12]",yes
378,5,B,12,"['B', 12]",JW2412,yfeK,4,C,12,"['C', 12]",yes
379,5,C,12,"['C', 12]",JW2425,yfeY,4,D,12,"['D', 12]",yes
380,5,D,12,"['D', 12]",JW2426,yfeZ,4,E,12,"['E', 12]",yes
381,5,E,12,"['E', 12]",JW2432,eutL,4,F,12,"['F', 12]",yes
382,5,F,12,"['F', 12]",JW2435,eutA,4,G,12,"['G', 12]",yes
383,5,G,12,"['G', 12]",JW2443,eutT,4,H,12,"['H', 12]",yes
384,5,H,12,"['H', 12]",JW2444,eutQ,5,A,1,"['A', 1]",yes
385,6,A,1,"['A', 1]",JW2445,eutP,5,B,1,"['B', 1]",yes
386,6,B,1,"['B', 1]",JW2446,ypfE,5,C,1,"['C', 1]",yes
387,6,C,1,"['C', 1]",JW2450,ypfG,5,D,1,"['D', 1]",yes
388,6,D,1,"['D', 1]",JW2457,ypfN,5,E,1,"['E', 1]",yes
389,6,F,1,"['F', 1]",JW2504,yfhM,5,F,1,"['F', 1]",yes
390,6,G,1,"['G', 1]",JW2520,hcaT,5,G,1,"['G', 1]",yes
391,6,H,1,"['H', 1]",wild_type,wild_type,5,H,1,"['H', 1]",yes
392,6,C,2,"['C', 2]",JW2570,yfiM,5,A,2,"['A', 2]",yes
393,6,E,2,"['E', 2]",JW2584,yfiR,5,B,2,"['B', 2]",yes
394,6,F,2,"['F', 2]",JW2600,yfjG,5,C,2,"['C', 2]",yes
395,6,G,2,"['G', 2]",JW2603,yfjH,5,D,2,"['D', 2]",yes
396,6,H,2,"['H', 2]",JW2605,yfjI,5,E,2,"['E', 2]",yes
397,6,A,3,"['A', 3]",JW2608,yfjK,5,F,2,"['F', 2]",yes
398,6,B,3,"['B', 3]",JW2609,yfjL,5,G,2,"['G', 2]",yes
399,6,C,3,"['C', 3]",JW2610,yfjM,5,H,2,"['H', 2]",yes
400,6,D,3,"['D', 3]",JW2611,yfjN,5,A,3,"['A', 3]",yes
401,6,F,3,"['F', 3]",JW2614,yfjQ,5,B,3,"['B', 3]",yes
402,6,G,3,"['G', 3]",JW2623,yfjW,5,C,3,"['C', 3]",yes
403,6,A,4,"['A', 4]",JW2624,yfjX,5,D,3,"['D', 3]",yes
404,6,B,4,"['B', 4]",JW2627,ypjF,5,E,3,"['E', 3]",yes
405,6,C,4,"['C', 4]",wild_type,wild_type,5,F,3,"['F', 3]",yes
406,6,E,4,"['E', 4]",JW2645,ygaW,5,G,3,"['G', 3]",yes
407,6,F,4,"['F', 4]",JW2646,ygaC,5,H,3,"['H', 3]",yes
408,6,G,4,"['G', 4]",JW2647,ygaM,5,A,4,"['A', 4]",yes
409,6,H,4,"['H', 4]",JW2658,ygaH,5,B,4,"['B', 4]",yes
410,6,A,5,"['A', 5]",JW2702,ygbA,5,C,4,"['C', 4]",yes
411,6,B,5,"['B', 5]",JW2719,ygbE,5,D,4,"['D', 4]",yes
412,6,D,5,"['D', 5]",JW2725,ygbT,5,E,4,"['E', 4]",yes
413,6,E,5,"['E', 5]",JW2726,ygcH,5,F,4,"['F', 4]",yes
414,6,G,5,"['G', 5]",JW1547,ydfR,5,G,4,"['G', 4]",yes
415,6,H,5,"['H', 5]",JW5909,ydfU,5,H,4,"['H', 4]",yes
416,6,A,6,"['A', 6]",JW1560,ydfX,5,A,5,"['A', 5]",yes
417,6,B,6,"['B', 6]",JW1563,ydfA,5,B,5,"['B', 5]",yes
418,6,C,6,"['C', 6]",JW1565,ydfC,5,C,5,"['C', 5]",yes
419,6,D,6,"['D', 6]",JW1567,ydfD,5,D,5,"['D', 5]",yes
420,6,E,6,"['E', 6]",JW1575,ynfB,5,E,5,"['E', 5]",yes
421,6,G,6,"['G', 6]",wild_type,wild_type,5,F,5,"['F', 5]",yes
422,6,A,7,"['A', 7]",JW1599,ydgC,5,G,5,"['G', 5]",yes
423,6,B,7,"['B', 7]",JW1617,ydgT,5,H,5,"['H', 5]",yes
424,6,C,7,"['C', 7]",JW1618,ydgK,5,A,6,"['A', 6]",yes
425,6,D,7,"['D', 7]",JW1631,ydhA,5,B,6,"['B', 6]",yes
426,6,E,7,"['E', 7]",JW1637,ydhK,5,C,6,"['C', 6]",yes
427,6,G,7,"['G', 7]",JW1657,ydhR,5,D,6,"['D', 6]",yes
428,6,H,7,"['H', 7]",JW1658,ydhS,5,E,6,"['E', 6]",yes
429,6,A,8,"['A', 8]",JW1659,ydhT,5,F,6,"['F', 6]",yes
430,6,B,8,"['B', 8]",JW1662,ydhW,5,G,6,"['G', 6]",yes
431,6,C,8,"['C', 8]",JW1675,ydiH,5,H,6,"['H', 6]",yes
432,6,D,8,"['D', 8]",JW1695,ydiE,5,A,7,"['A', 7]",yes
433,6,E,8,"['E', 8]",JW1697,ydiV,5,B,7,"['B', 7]",yes
434,6,F,8,"['F', 8]",JW1711,ydiY,5,C,7,"['C', 7]",yes
435,6,G,8,"['G', 8]",JW1715,yniB,5,D,7,"['D', 7]",yes
436,6,H,8,"['H', 8]",JW1722,chbG,5,E,7,"['E', 7]",yes
437,6,B,9,"['B', 9]",JW1749,ynjH,5,F,7,"['F', 7]",yes
438,6,D,9,"['D', 9]",JW1766,yeaC,5,G,7,"['G', 7]",yes
439,6,E,9,"['E', 9]",JW1776,yeaK,5,H,7,"['H', 7]",yes
440,6,F,9,"['F', 9]",JW1782,yoaF,5,A,8,"['A', 8]",yes
441,6,H,9,"['H', 9]",JW1786,yeaR,5,B,8,"['B', 8]",yes
442,6,A,10,"['A', 10]",JW1800,yoaH,5,C,8,"['C', 8]",yes
443,6,B,10,"['B', 10]",JW1809,yobD,5,D,8,"['D', 8]",yes
444,6,C,10,"['C', 10]",JW1814,yebO,5,E,8,"['E', 8]",yes
445,6,F,10,"['F', 10]",JW1828,yebY,5,F,8,"['F', 8]",yes
446,6,G,10,"['G', 10]",JW1829,yebZ,5,G,8,"['G', 8]",yes
447,6,H,10,"['H', 10]",JW1832,yobB,5,H,8,"['H', 8]",yes
448,6,A,11,"['A', 11]",JW1835,yebE,5,A,9,"['A', 9]",yes
449,6,B,11,"['B', 11]",JW1837,yebG,5,B,9,"['B', 9]",yes
450,6,D,11,"['D', 11]",JW1857,yecE,5,C,9,"['C', 9]",yes
451,6,G,11,"['G', 11]",JW1891,yecJ,5,D,9,"['D', 9]",yes
452,6,H,11,"['H', 11]",JW1892,yecR,5,E,9,"['E', 9]",yes
453,6,A,12,"['A', 12]",JW1894,yecH,5,F,9,"['F', 9]",yes
454,6,B,12,"['B', 12]",JW1900,yecF,5,G,9,"['G', 9]",yes
455,6,C,12,"['C', 12]",JW1913,yedD,5,H,9,"['H', 9]",yes
456,6,D,12,"['D', 12]",JW1914,yedE,5,A,10,"['A', 10]",yes
457,6,F,12,"['F', 12]",JW1940,yodC,5,B,10,"['B', 10]",yes
458,6,G,12,"['G', 12]",JW1946,yedR,5,C,10,"['C', 10]",yes
459,6,H,12,"['H', 12]",JW1988,yeeW,5,D,10,"['D', 10]",yes
460,7,A,1,"['A', 1]",JW1990,yeeA,5,E,10,"['E', 10]",yes
461,7,B,1,"['B', 1]",JW1995,yeeE,5,F,10,"['F', 10]",yes
462,7,C,1,"['C', 1]",JW2058,yegL,5,G,10,"['G', 10]",yes
463,7,H,1,"['H', 1]",JW2095,yehA,5,H,10,"['H', 10]",yes
464,7,A,2,"['A', 2]",JW2099,yehE,5,A,11,"['A', 11]",yes
465,7,B,2,"['B', 2]",JW2105,yehI,5,B,11,"['B', 11]",yes
466,7,C,2,"['C', 2]",JW2106,yehK,5,C,11,"['C', 11]",yes
467,7,E,2,"['E', 2]",JW2108,yehM,5,D,11,"['D', 11]",yes
468,7,G,2,"['G', 2]",JW2110,yehQ,5,E,11,"['E', 11]",yes
469,7,A,3,"['A', 3]",JW2112,yehS,5,F,11,"['F', 11]",yes
470,7,E,3,"['E', 3]",JW5970,yccV,5,G,11,"['G', 11]",yes
471,7,F,3,"['F', 3]",JW0968,ymcB,5,H,11,"['H', 11]",yes
472,7,G,3,"['G', 3]",JW0976,gnsA,5,A,12,"['A', 12]",yes
473,7,H,3,"['H', 3]",JW0984,cbpM,5,B,12,"['B', 12]",yes
474,7,A,4,"['A', 4]",JW0986,yccE,5,C,12,"['C', 12]",yes
475,7,B,4,"['B', 4]",JW0988,yccJ,5,D,12,"['D', 12]",yes
476,7,E,4,"['E', 4]",JW1006,ycdP,5,E,12,"['E', 12]",yes
477,7,H,4,"['H', 4]",JW1034,mdoC,5,F,12,"['F', 12]",yes
478,7,C,5,"['C', 5]",JW1050,yceB,5,G,12,"['G', 12]",yes
479,7,D,5,"['D', 5]",JW1054,yceH,5,H,12,"['H', 12]",yes
480,7,E,5,"['E', 5]",JW1090,ycfL,6,A,1,"['A', 1]",yes
481,7,H,5,"['H', 5]",JW1098,ycfR,6,B,1,"['B', 1]",yes
482,7,A,6,"['A', 6]",JW1101,ycfT,6,C,1,"['C', 1]",yes
483,7,C,6,"['C', 6]",JW1133,ymfL,6,D,1,"['D', 1]",yes
484,7,D,6,"['D', 6]",JW1134,ymfM,6,E,1,"['E', 1]",yes
485,7,E,6,"['E', 6]",JW1136,ymfR,6,F,1,"['F', 1]",yes
486,7,F,6,"['F', 6]",wild_type,wild_type,6,G,1,"['G', 1]",yes
487,7,G,6,"['G', 6]",JW1139,ymfQ,6,H,1,"['H', 1]",yes
488,7,H,6,"['H', 6]",JW1154,ymgC,6,A,2,"['A', 2]",yes
489,7,B,7,"['B', 7]",JW1167,ycgK,6,B,2,"['B', 2]",yes
490,7,C,7,"['C', 7]",JW1183,ycgR,6,C,2,"['C', 2]",yes
491,7,D,7,"['D', 7]",JW1196,ychH,6,D,2,"['D', 2]",yes
492,7,E,7,"['E', 7]",JW1204,ychQ,6,E,2,"['E', 2]",yes
493,7,G,7,"['G', 7]",JW1247,yciC,6,F,2,"['F', 2]",yes
494,7,H,7,"['H', 7]",JW1249,yciE,6,G,2,"['G', 2]",yes
495,7,A,8,"['A', 8]",JW1250,yciF,6,H,2,"['H', 2]",yes
496,7,B,8,"['B', 8]",JW1251,yciG,6,A,3,"['A', 3]",yes
497,7,D,8,"['D', 8]",JW1265,yciN,6,B,3,"['B', 3]",yes
498,7,F,8,"['F', 8]",JW1288,ymjA,6,C,3,"['C', 3]",yes
499,7,G,8,"['G', 8]",JW1319,mpaA,6,D,3,"['D', 3]",yes
500,7,H,8,"['H', 8]",JW5960,ymjC,6,E,3,"['E', 3]",yes
501,7,A,9,"['A', 9]",JW5804,ycjY,6,F,3,"['F', 3]",yes
502,7,B,9,"['B', 9]",JW1326,ynaJ,6,G,3,"['G', 3]",yes
503,7,D,9,"['D', 9]",JW1334,ydaL,6,H,3,"['H', 3]",yes
504,7,E,9,"['E', 9]",JW1341,ydaC,6,A,4,"['A', 4]",yes
505,7,F,9,"['F', 9]",JW1346,ydaE,6,B,4,"['B', 4]",yes
506,7,G,9,"['G', 9]",JW1349,ydaF,6,C,4,"['C', 4]",yes
507,7,H,9,"['H', 9]",JW1353,ydaT,6,D,4,"['D', 4]",yes
508,7,A,10,"['A', 10]",JW1354,ydaU,6,E,4,"['E', 4]",yes
509,7,C,10,"['C', 10]",JW1359,ynaK,6,F,4,"['F', 4]",yes
510,7,D,10,"['D', 10]",JW1360,ydaY,6,G,4,"['G', 4]",yes
511,7,G,10,"['G', 10]",JW1376,ydbH,6,H,4,"['H', 4]",yes
512,7,H,10,"['H', 10]",JW1377,ynbE,6,A,5,"['A', 5]",yes
513,7,A,11,"['A', 11]",JW1408,ynbD,6,B,5,"['B', 5]",yes
514,7,B,11,"['B', 11]",JW1411,ydcF,6,C,5,"['C', 5]",yes
515,7,C,11,"['C', 11]",JW1416,ydcA,6,D,5,"['D', 5]",yes
516,7,G,11,"['G', 11]",JW1424,ydcK,6,E,5,"['E', 5]",yes
517,7,B,12,"['B', 12]",JW1432,yncJ,6,F,5,"['F', 5]",yes
518,7,C,12,"['C', 12]",JW1433,ydcQ,6,G,5,"['G', 5]",yes
519,7,D,12,"['D', 12]",JW1441,ydcY,6,H,5,"['H', 5]",yes
520,7,F,12,"['F', 12]",JW1447,yncE,6,A,6,"['A', 6]",yes
521,7,G,12,"['G', 12]",JW1452,ydcD,6,B,6,"['B', 6]",yes
522,7,H,12,"['H', 12]",JW1453,yncI,6,C,6,"['C', 6]",yes
523,8,A,1,"['A', 1]",JW1456,ydcE,6,D,6,"['D', 6]",yes
524,8,B,1,"['B', 1]",JW1468,yddL,6,E,6,"['E', 6]",yes
525,8,C,1,"['C', 1]",JW1469,yddG,6,F,6,"['F', 6]",yes
526,8,E,1,"['E', 1]",JW1516,yneG,6,G,6,"['G', 6]",yes
527,8,F,1,"['F', 1]",JW1520,yneK,6,H,6,"['H', 6]",yes
528,8,G,1,"['G', 1]",JW1534,ydfZ,6,A,7,"['A', 7]",yes
529,8,H,1,"['H', 1]",JW1539,tfaQ,6,B,7,"['B', 7]",yes
530,8,B,2,"['B', 2]",wild_type,wild_type,6,C,7,"['C', 7]",yes
531,8,C,2,"['C', 2]",JW0239,ykfB,6,D,7,"['D', 7]",yes
532,8,E,2,"['E', 2]",JW0259,yagB,6,E,7,"['E', 7]",yes
533,8,F,2,"['F', 2]",JW0270,yagJ,6,F,7,"['F', 7]",yes
534,8,G,2,"['G', 2]",JW0271,yagK,6,G,7,"['G', 7]",yes
535,8,H,2,"['H', 2]",JW0281,yagU,6,H,7,"['H', 7]",yes
536,8,A,3,"['A', 3]",JW0282,ykgJ,6,A,8,"['A', 8]",yes
537,8,C,3,"['C', 3]",JW0284,yagW,6,B,8,"['B', 8]",yes
538,8,D,3,"['D', 3]",JW0286,yagY,6,C,8,"['C', 8]",yes
539,8,E,3,"['E', 3]",JW0287,yagZ,6,D,8,"['D', 8]",yes
540,8,F,3,"['F', 3]",JW0311,yahE,6,E,8,"['E', 8]",yes
541,8,G,3,"['G', 3]",JW0313,yahG,6,F,8,"['F', 8]",yes
542,8,H,3,"['H', 3]",JW0321,yahO,6,G,8,"['G', 8]",yes
543,8,A,4,"['A', 4]",JW0349,yaiO,6,H,8,"['H', 8]",yes
544,8,B,4,"['B', 4]",JW0355,yaiP,6,A,9,"['A', 9]",yes
545,8,C,4,"['C', 4]",JW0356,yaiS,6,B,9,"['B', 9]",yes
546,8,D,4,"['D', 4]",JW0366,yaiV,6,C,9,"['C', 9]",yes
547,8,E,4,"['E', 4]",JW0369,yaiW,6,D,9,"['D', 9]",yes
548,8,F,4,"['F', 4]",JW0370,yaiY,6,E,9,"['E', 9]",yes
549,8,H,4,"['H', 4]",JW0380,yaiA,6,F,9,"['F', 9]",yes
550,8,A,5,"['A', 5]",JW0382,yaiE,6,G,9,"['G', 9]",yes
551,8,B,5,"['B', 5]",JW0394,yajB,6,H,9,"['H', 9]",yes
552,8,C,5,"['C', 5]",JW0400,yajD,6,A,10,"['A', 10]",yes
553,8,E,5,"['E', 5]",wild_type,wild_type,6,B,10,"['B', 10]",yes
554,8,F,5,"['F', 5]",JW0457,ybaN,6,C,10,"['C', 10]",yes
555,8,G,5,"['G', 5]",JW0471,ybaP,6,D,10,"['D', 10]",yes
556,8,H,5,"['H', 5]",JW0489,ybbD,6,E,10,"['E', 10]",yes
557,8,B,6,"['B', 6]",JW0503,ylbA,6,F,10,"['F', 10]",yes
558,8,C,6,"['C', 6]",JW0508,ylbE,6,G,10,"['G', 10]",yes
559,8,D,6,"['D', 6]",JW0509,ylbF,6,H,10,"['H', 10]",yes
560,8,E,6,"['E', 6]",JW0516,ybcI,6,A,11,"['A', 11]",yes
561,8,F,6,"['F', 6]",JW0535,ybcN,6,B,11,"['B', 11]",yes
562,8,G,6,"['G', 6]",JW0537,ybcO,6,C,11,"['C', 11]",yes
563,8,H,6,"['H', 6]",JW0539,ybcQ,6,D,11,"['D', 11]",yes
564,8,B,7,"['B', 7]",JW0556,ybcH,6,E,11,"['E', 11]",yes
565,8,C,7,"['C', 7]",JW0562,cusF,6,F,11,"['F', 11]",yes
566,8,E,7,"['E', 7]",JW0569,ybdJ,6,G,11,"['G', 11]",yes
567,8,F,7,"['F', 7]",JW0591,ybdD,6,H,11,"['H', 11]",yes
568,8,G,7,"['G', 7]",JW0594,ybdM,6,A,12,"['A', 12]",yes
569,8,H,7,"['H', 7]",JW0595,ybdN,6,B,12,"['B', 12]",yes
570,8,A,8,"['A', 8]",JW0638,ybeL,6,C,12,"['C', 12]",yes
571,8,B,8,"['B', 8]",JW0640,ybeR,6,D,12,"['D', 12]",yes
572,8,C,8,"['C', 8]",JW0641,djlB,6,E,12,"['E', 12]",yes
573,8,D,8,"['D', 8]",JW0643,ybeU,6,F,12,"['F', 12]",yes
574,8,E,8,"['E', 8]",JW0667,ybfM,6,G,12,"['G', 12]",yes
575,8,A,9,"['A', 9]",JW0691,ybfB,6,H,12,"['H', 12]",yes
576,8,B,9,"['B', 9]",JW0693,ybfC,7,A,1,"['A', 1]",yes
577,8,E,9,"['E', 9]",JW0725,ybgE,7,B,1,"['B', 1]",yes
578,8,F,9,"['F', 9]",JW0736,ybgS,7,C,1,"['C', 1]",yes
579,8,H,9,"['H', 9]",JW0773,ybhP,7,D,1,"['D', 1]",yes
580,8,A,10,"['A', 10]",JW0783,ybiA,7,E,1,"['E', 1]",yes
581,8,B,10,"['B', 10]",JW0787,ybiJ,7,F,1,"['F', 1]",yes
582,8,C,10,"['C', 10]",JW0788,ybiI,7,G,1,"['G', 1]",yes
583,8,E,10,"['E', 10]",JW0805,ybiU,7,H,1,"['H', 1]",yes
584,8,F,10,"['F', 10]",JW0827,ybjH,7,A,2,"['A', 2]",yes
585,8,G,10,"['G', 10]",JW0834,ybjC,7,B,2,"['B', 2]",yes
586,8,H,10,"['H', 10]",wild_type,wild_type,7,C,2,"['C', 2]",yes
587,8,A,11,"['A', 11]",JW0842,ybjO,7,D,2,"['D', 2]",yes
588,8,B,11,"['B', 11]",wild_type,wild_type,7,E,2,"['E', 2]",yes
589,8,C,11,"['C', 11]",JW0902,ycbJ,7,F,2,"['F', 2]",yes
590,8,D,11,"['D', 11]",JW0924,ycbT,7,G,2,"['G', 2]",yes
591,8,E,11,"['E', 11]",JW0925,ycbU,7,H,2,"['H', 2]",yes
592,8,H,11,"['H', 11]",JW1004,ycdB,7,A,3,"['A', 3]",yes
593,8,A,12,"['A', 12]",JW1018,ycdY,7,B,3,"['B', 3]",yes
594,8,C,12,"['C', 12]",JW1043,yceI,7,C,3,"['C', 3]",yes
595,8,D,12,"['D', 12]",JW1044,yceJ,7,D,3,"['D', 3]",yes
596,8,E,12,"['E', 12]",JW1074,yceD,7,E,3,"['E', 3]",yes
597,8,F,12,"['F', 12]",JW1114,ycfD,7,F,3,"['F', 3]",yes
598,8,H,12,"['H', 12]",JW1140,ycfK,7,G,3,"['G', 3]",yes
599,9,B,1,"['B', 1]",JW1177,ycgB,7,H,3,"['H', 3]",yes
600,9,E,1,"['E', 1]",JW1205,ychA,7,A,4,"['A', 4]",yes
601,9,F,1,"['F', 1]",JW1240,yciU,7,B,4,"['B', 4]",yes
602,9,G,1,"['G', 1]",JW1243,yciI,7,C,4,"['C', 4]",yes
603,9,H,1,"['H', 1]",JW1271,yciS,7,D,4,"['D', 4]",yes
604,9,A,2,"['A', 2]",JW1314,ycjX,7,E,4,"['E', 4]",yes
605,9,B,2,"['B', 2]",JW1315,ycjF,7,F,4,"['F', 4]",yes
606,9,C,2,"['C', 2]",JW1419,ydcJ,7,G,4,"['G', 4]",yes
607,9,D,2,"['D', 2]",JW5961,yncK,7,H,4,"['H', 4]",yes
608,9,G,2,"['G', 2]",JW1529,ydeI,7,A,5,"['A', 5]",yes
609,9,H,2,"['H', 2]",JW1606,ydgA,7,B,5,"['B', 5]",yes
610,9,A,3,"['A', 3]",JW1623,rsxG,7,C,5,"['C', 5]",yes
611,9,B,3,"['B', 3]",JW1714,yniA,7,D,5,"['D', 5]",yes
612,9,C,3,"['C', 3]",JW1781,yeaO,7,E,5,"['E', 5]",yes
613,9,D,3,"['D', 3]",JW1938,yedP,7,F,5,"['F', 5]",yes
614,9,E,3,"['E', 3]",JW1941,yedI,7,G,5,"['G', 5]",yes
615,9,F,3,"['F', 3]",JW1958,yeeI,7,H,5,"['H', 5]",yes
616,9,G,3,"['G', 3]",JW1989,yeeX,7,A,6,"['A', 6]",yes
617,9,H,3,"['H', 3]",JW2139,yeiB,7,B,6,"['B', 6]",yes
618,9,A,4,"['A', 4]",JW2174,yejK,7,C,6,"['C', 6]",yes
619,9,B,4,"['B', 4]",JW2175,yejL,7,D,6,"['D', 6]",yes
620,9,C,4,"['C', 4]",JW2265,yfbK,7,E,6,"['E', 6]",yes
621,9,D,4,"['D', 4]",JW2292,yfbV,7,F,6,"['F', 6]",yes
622,9,E,4,"['E', 4]",JW2298,yfcF,7,G,6,"['G', 6]",yes
623,9,G,4,"['G', 4]",JW2328,yfcN,7,H,6,"['H', 6]",yes
624,9,H,4,"['H', 4]",JW2340,yfcZ,7,A,7,"['A', 7]",yes
625,9,A,5,"['A', 5]",JW2346,yfdG,7,B,7,"['B', 7]",yes
626,9,D,5,"['D', 5]",JW2424,yfeX,7,C,7,"['C', 7]",yes
627,9,E,5,"['E', 5]",JW2508,yfhJ,7,D,7,"['D', 7]",yes
628,9,F,5,"['F', 5]",JW2599,yfjF,7,E,7,"['E', 7]",yes
629,9,G,5,"['G', 5]",JW2664,yqaA,7,F,7,"['F', 7]",yes
630,9,H,5,"['H', 5]",JW2707,ygbK,7,G,7,"['G', 7]",yes
631,9,A,6,"['A', 6]",wild_type,wild_type,7,H,7,"['H', 7]",yes
632,9,C,6,"['C', 6]",JW2763,yqcC,7,A,8,"['A', 8]",yes
633,9,D,6,"['D', 6]",JW2777,ygdE,7,B,8,"['B', 8]",yes
634,9,E,6,"['E', 6]",JW0004,yaaX,7,C,8,"['C', 8]",yes
635,9,F,6,"['F', 6]",JW0012,yaaI,7,D,8,"['D', 8]",yes
636,9,H,6,"['H', 6]",JW0099,yacF,7,E,8,"['E', 8]",yes
637,9,A,7,"['A', 7]",JW0113,yacH,7,F,8,"['F', 8]",yes
638,9,B,7,"['B', 7]",JW0118,yacC,7,G,8,"['G', 8]",yes
639,9,D,7,"['D', 7]",JW0132,yadK,7,H,8,"['H', 8]",yes
640,9,E,7,"['E', 7]",JW0133,yadL,7,A,9,"['A', 9]",yes
641,9,F,7,"['F', 7]",JW0159,yaeH,7,B,9,"['B', 9]",yes
642,9,G,7,"['G', 7]",JW0185,yaeP,7,C,9,"['C', 9]",yes
643,9,H,7,"['H', 7]",JW0186,yaeQ,7,D,9,"['D', 9]",yes
644,9,B,8,"['B', 8]",JW0203,yafS,7,E,9,"['E', 9]",yes
645,9,C,8,"['C', 8]",JW0206,yafT,7,F,9,"['F', 9]",yes
646,9,D,8,"['D', 8]",JW0214,yafK,7,G,9,"['G', 9]",yes
647,9,E,8,"['E', 8]",JW0223,yafO,7,H,9,"['H', 9]",yes
648,9,F,8,"['F', 8]",JW0225,ykfJ,7,A,10,"['A', 10]",yes
649,9,G,8,"['G', 8]",JW0229,frsA,7,B,10,"['B', 10]",yes
650,9,H,8,"['H', 8]",JW0234,ykfI,7,C,10,"['C', 10]",yes
651,9,A,9,"['A', 9]",JW0235,yafW,7,D,10,"['D', 10]",yes
652,9,B,9,"['B', 9]",JW5956,ykfH,7,E,10,"['E', 10]",yes
653,9,F,9,"['F', 9]",JW1669,sufE,7,F,10,"['F', 10]",yes
654,9,G,9,"['G', 9]",JW5281,ydjM,7,G,10,"['G', 10]",yes
